Time,hour,minute,second,X-axis (g),Y-axis (g),Z-axis (g),Locomotion_Chloe,Feeding_Chloe,Locomotion_Steven,Feeding_Steven,IteragreementLocom,IteragreementFeeding
16:10:39,16,10,39,0.84375,0.441406,0.394531,Standing,other,Standing,other,StandingStanding,otherother
16:10:40,16,10,40,0.589844,0.355469,0.308594,Standing,other,Standing,other,StandingStanding,otherother
16:10:41,16,10,41,0.097656,0.753906,-0.527344,Standing,other,Standing,other,StandingStanding,otherother
16:10:42,16,10,42,0.335938,0.816406,-0.117188,Standing,other,Standing,other,StandingStanding,otherother
16:10:43,16,10,43,0.160156,0.949219,-0.355469,Standing,other,Standing,other,StandingStanding,otherother
16:10:44,16,10,44,0.148438,0.867188,-0.40625,Standing,other,Standing,other,StandingStanding,otherother
16:10:45,16,10,45,-0.085938,1.046875,-0.109375,Standing,other,Standing,other,StandingStanding,otherother
16:10:46,16,10,46,0.578125,0.605469,0.210938,Standing,other,Standing,other,StandingStanding,otherother
16:10:47,16,10,47,0.652344,0.644531,0.375,Standing,other,Standing,other,StandingStanding,otherother
16:10:48,16,10,48,0.03125,0.546875,-1.152344,Standing,other,Standing,other,StandingStanding,otherother
16:10:49,16,10,49,-0.460938,1.089844,-0.265625,Standing,other,Standing,other,StandingStanding,otherother
16:10:50,16,10,50,0.496094,0.652344,0.339844,Standing,other,Standing,other,StandingStanding,otherother
16:10:51,16,10,51,-0.03125,1.800781,0.933594,Standing,other,Standing,other,StandingStanding,otherother
16:10:52,16,10,52,-0.035156,0.886719,-0.394531,Standing,other,Standing,other,StandingStanding,otherother
16:10:53,16,10,53,-0.535156,1.230469,-0.351563,Walking,other,Walking,other,WalkingWalking,otherother
16:10:54,16,10,54,-0.015625,0.695313,-0.488281,Walking,other,Walking,other,WalkingWalking,otherother
16:10:55,16,10,55,0.234375,0.628906,0.28125,Walking,other,Walking,other,WalkingWalking,otherother
16:10:56,16,10,56,-1.644531,1.996094,-0.410156,Walking,other,Walking,other,WalkingWalking,otherother
16:10:57,16,10,57,0.144531,0.949219,-0.597656,Walking,other,Walking,other,WalkingWalking,otherother
16:10:58,16,10,58,0.1875,0.792969,-0.488281,Walking,other,Walking,other,WalkingWalking,otherother
16:10:59,16,10,59,0.238281,0.8125,-0.523438,Walking,other,Walking,other,WalkingWalking,otherother
16:11:00,16,11,0,0.34375,0.78125,-0.457031,Walking,other,Walking,other,WalkingWalking,otherother
16:11:01,16,11,1,0.964844,0.574219,-0.136719,Walking,other,Walking,other,WalkingWalking,otherother
16:11:02,16,11,2,0.585938,0.378906,0.085938,Walking,other,Walking,other,WalkingWalking,otherother
16:11:03,16,11,3,0.902344,0.339844,0.769531,Walking,other,Walking,other,WalkingWalking,otherother
16:11:04,16,11,4,0.53125,0.285156,0.148438,Walking,other,Walking,other,WalkingWalking,otherother
16:11:05,16,11,5,0.289063,1.054688,1.367188,Walking,other,Walking,other,WalkingWalking,otherother
16:11:06,16,11,6,0.742188,0.421875,0.164063,Walking,other,Walking,other,WalkingWalking,otherother
16:11:07,16,11,7,0.578125,0.226563,0.441406,Walking,other,Walking,other,WalkingWalking,otherother
16:11:08,16,11,8,0.476563,0.535156,0.378906,Standing,other,Standing,other,StandingStanding,otherother
16:11:09,16,11,9,0.597656,0.269531,0.769531,Standing,other,Standing,other,StandingStanding,otherother
16:11:10,16,11,10,0.664063,0.539063,0.347656,Standing,other,Standing,other,StandingStanding,otherother
16:11:11,16,11,11,0.621094,0.167969,0.726563,Standing,other,Standing,other,StandingStanding,otherother
16:11:12,16,11,12,0.761719,0.394531,0.285156,Standing,other,Standing,other,StandingStanding,otherother
16:11:13,16,11,13,0.628906,0.769531,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
16:11:14,16,11,14,0.683594,0.832031,0.414063,Standing,other,Standing,other,StandingStanding,otherother
16:11:15,16,11,15,0.132813,0.898438,-0.433594,Standing,other,Standing,other,StandingStanding,otherother
16:11:16,16,11,16,-0.140625,0.695313,-0.414063,Standing,other,Standing,other,StandingStanding,otherother
16:11:17,16,11,17,0.210938,1.027344,-0.347656,Standing,other,Standing,other,StandingStanding,otherother
16:11:18,16,11,18,0.121094,0.777344,-0.289063,Standing,other,Standing,other,StandingStanding,otherother
16:11:19,16,11,19,0.140625,0.6875,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
16:11:20,16,11,20,0.144531,0.78125,-0.527344,Standing,other,Standing,other,StandingStanding,otherother
16:11:21,16,11,21,0.226563,0.75,-0.582031,Standing,other,Standing,other,StandingStanding,otherother
16:11:22,16,11,22,0.082031,0.71875,-0.441406,Standing,other,Standing,other,StandingStanding,otherother
16:11:23,16,11,23,0.160156,0.722656,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
16:11:24,16,11,24,0.113281,0.675781,-0.625,Standing,other,Standing,other,StandingStanding,otherother
16:11:25,16,11,25,0.203125,0.863281,-0.003906,Standing,other,Standing,other,StandingStanding,otherother
16:11:26,16,11,26,0.011719,1.546875,0.816406,Standing,other,Standing,other,StandingStanding,otherother
16:11:27,16,11,27,0.609375,0.613281,0.296875,Standing,other,Standing,other,StandingStanding,otherother
16:11:28,16,11,28,0.578125,0.582031,0.171875,Standing,other,Standing,other,StandingStanding,otherother
16:11:29,16,11,29,0.613281,0.613281,0.195313,Standing,other,Standing,other,StandingStanding,otherother
16:11:30,16,11,30,0.59375,0.628906,0.253906,Standing,other,Standing,other,StandingStanding,otherother
16:11:31,16,11,31,0.59375,0.640625,0.226563,Standing,other,Standing,other,StandingStanding,otherother
16:11:32,16,11,32,0.003906,1.019531,-0.289063,Standing,other,Standing,other,StandingStanding,otherother
16:11:33,16,11,33,0.539063,1.761719,-1.027344,Standing,other,Standing,other,StandingStanding,otherother
16:11:34,16,11,34,0.3125,0.964844,-0.238281,Standing,other,Standing,other,StandingStanding,otherother
16:11:35,16,11,35,0.347656,0.617188,-0.488281,Standing,other,Standing,other,StandingStanding,otherother
16:11:36,16,11,36,0.230469,0.660156,-0.429688,Standing,other,Standing,other,StandingStanding,otherother
16:11:37,16,11,37,-0.222656,1.144531,0.121094,Standing,other,Standing,other,StandingStanding,otherother
16:11:38,16,11,38,-0.011719,0.792969,-0.273438,Standing,other,Standing,other,StandingStanding,otherother
16:11:39,16,11,39,0.15625,1.117188,0.269531,Standing,other,Standing,other,StandingStanding,otherother
16:11:40,16,11,40,-0.445313,0.925781,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
16:11:41,16,11,41,0.300781,0.988281,0.214844,Standing,other,Standing,other,StandingStanding,otherother
16:11:42,16,11,42,0.429688,0.660156,0.355469,Standing,other,Standing,other,StandingStanding,otherother
16:11:43,16,11,43,0.003906,0.476563,-0.738281,Standing,other,Standing,other,StandingStanding,otherother
16:11:44,16,11,44,0.089844,0.792969,-0.515625,Standing,other,Standing,other,StandingStanding,otherother
16:11:45,16,11,45,0.085938,0.800781,-0.488281,Standing,other,Standing,other,StandingStanding,otherother
16:11:46,16,11,46,0.050781,0.871094,-0.355469,Standing,other,Standing,other,StandingStanding,otherother
16:11:47,16,11,47,-0.066406,0.875,-0.398438,Standing,other,Standing,other,StandingStanding,otherother
16:11:48,16,11,48,0.152344,0.847656,0.230469,Standing,other,Standing,other,StandingStanding,otherother
16:11:49,16,11,49,0,0.789063,-0.335938,Standing,other,Standing,other,StandingStanding,otherother
16:11:50,16,11,50,-0.097656,1.042969,0.109375,Standing,other,Standing,other,StandingStanding,otherother
16:11:51,16,11,51,-0.203125,1.136719,-1.351563,Standing,other,Standing,other,StandingStanding,otherother
16:11:52,16,11,52,0.519531,0.746094,0.554688,Standing,other,Standing,other,StandingStanding,otherother
16:11:53,16,11,53,-1.867188,1.851563,-1.164063,Standing,other,Standing,other,StandingStanding,otherother
16:11:54,16,11,54,0.191406,1.996094,-1.960938,Standing,other,Standing,other,StandingStanding,otherother
16:11:55,16,11,55,-0.109375,0.949219,-0.105469,Standing,other,Standing,other,StandingStanding,otherother
16:11:56,16,11,56,-0.148438,1.542969,-0.085938,Standing,other,Standing,other,StandingStanding,otherother
16:11:57,16,11,57,0.199219,1.179688,0.066406,Standing,other,Standing,other,StandingStanding,otherother
16:11:58,16,11,58,0.070313,0.835938,-0.4375,Standing,other,Standing,other,StandingStanding,otherother
16:11:59,16,11,59,0.105469,0.832031,-0.367188,Standing,other,Standing,other,StandingStanding,otherother
16:12:00,16,12,0,0.1875,0.921875,-0.054688,Standing,other,Standing,other,StandingStanding,otherother
16:12:01,16,12,1,0.148438,0.902344,-0.359375,Standing,other,Standing,other,StandingStanding,otherother
16:12:02,16,12,2,0.132813,0.996094,-0.230469,Standing,other,Standing,other,StandingStanding,otherother
16:12:03,16,12,3,0.121094,0.835938,-0.378906,Standing,other,Standing,other,StandingStanding,otherother
16:12:04,16,12,4,-0.191406,0.507813,0.050781,Standing,other,Standing,other,StandingStanding,otherother
16:12:05,16,12,5,0.15625,0.542969,-0.113281,Standing,other,Standing,other,StandingStanding,otherother
16:12:06,16,12,6,-0.398438,0.996094,-0.515625,Standing,other,Standing,other,StandingStanding,otherother
16:12:07,16,12,7,-0.085938,0.925781,-0.261719,Standing,other,Standing,other,StandingStanding,otherother
16:12:08,16,12,8,0.59375,0.554688,-0.121094,Standing,other,Standing,other,StandingStanding,otherother
16:12:09,16,12,9,0.734375,0.570313,0.234375,Standing,other,Standing,other,StandingStanding,otherother
16:12:10,16,12,10,0.042969,1.957031,1.1875,Standing,other,Standing,other,StandingStanding,otherother
16:12:11,16,12,11,0.03125,1.144531,-0.070313,Standing,other,Standing,other,StandingStanding,otherother
16:12:12,16,12,12,0.105469,0.796875,-0.511719,Standing,other,Standing,other,StandingStanding,otherother
16:12:13,16,12,13,0.113281,0.804688,-0.535156,Standing,other,Standing,other,StandingStanding,otherother
16:12:14,16,12,14,0.144531,0.792969,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
16:12:15,16,12,15,-0.097656,1.125,-0.214844,Standing,other,Standing,other,StandingStanding,otherother
16:12:16,16,12,16,0.019531,0.835938,-0.433594,Standing,other,Standing,other,StandingStanding,otherother
16:12:17,16,12,17,0.042969,0.816406,-0.433594,Standing,other,Standing,other,StandingStanding,otherother
16:12:18,16,12,18,-0.210938,1.355469,-1.21875,Standing,other,Standing,other,StandingStanding,otherother
16:12:19,16,12,19,0.125,0.800781,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
16:12:20,16,12,20,0.863281,0.964844,-0.378906,Standing,other,Standing,other,StandingStanding,otherother
16:12:21,16,12,21,0.574219,0.566406,0.238281,Standing,other,Standing,other,StandingStanding,otherother
16:12:22,16,12,22,0.476563,0.804688,0.074219,Standing,other,Standing,other,StandingStanding,otherother
16:12:23,16,12,23,0.058594,0.804688,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
16:12:24,16,12,24,-0.371094,0.960938,0.128906,Standing,other,Standing,other,StandingStanding,otherother
16:12:25,16,12,25,-0.042969,0.90625,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
16:12:26,16,12,26,-0.035156,0.839844,-0.4375,Standing,other,Standing,other,StandingStanding,otherother
16:12:27,16,12,27,0.320313,0.667969,-0.09375,Standing,other,Standing,other,StandingStanding,otherother
16:12:28,16,12,28,-0.199219,1.882813,-0.75,Standing,other,Standing,other,StandingStanding,otherother
16:12:29,16,12,29,0.324219,0.792969,-0.46875,Standing,other,Standing,other,StandingStanding,otherother
16:12:30,16,12,30,0.207031,0.910156,-0.136719,Standing,other,Standing,other,StandingStanding,otherother
16:12:31,16,12,31,-2,1.996094,-0.414063,Standing,other,Standing,other,StandingStanding,otherother
16:12:32,16,12,32,-0.046875,1.023438,0.082031,Standing,other,Standing,other,StandingStanding,otherother
16:12:33,16,12,33,-0.019531,1.964844,-0.921875,Standing,other,Standing,other,StandingStanding,otherother
16:12:34,16,12,34,-0.367188,1,0.285156,Standing,other,Standing,other,StandingStanding,otherother
16:12:35,16,12,35,0.21875,1.089844,-0.007813,Standing,other,Standing,other,StandingStanding,otherother
16:12:36,16,12,36,0.199219,1.039063,-0.820313,Standing,other,Standing,other,StandingStanding,otherother
16:12:37,16,12,37,0.207031,0.847656,-0.363281,Standing,other,Standing,other,StandingStanding,otherother
16:12:38,16,12,38,0.238281,0.902344,-0.238281,Standing,other,Standing,other,StandingStanding,otherother
16:12:39,16,12,39,0.066406,0.890625,-0.855469,Standing,other,Standing,other,StandingStanding,otherother
16:12:40,16,12,40,0.144531,0.921875,0.257813,Standing,other,Standing,other,StandingStanding,otherother
16:12:41,16,12,41,0.605469,0.667969,-0.066406,Standing,other,Standing,other,StandingStanding,otherother
16:12:42,16,12,42,0.582031,0.746094,0.085938,Standing,other,Standing,other,StandingStanding,otherother
16:12:43,16,12,43,0.242188,0.503906,-0.605469,Standing,other,Standing,other,StandingStanding,otherother
16:12:44,16,12,44,0.46875,0.746094,-0.285156,Standing,other,Standing,other,StandingStanding,otherother
16:12:45,16,12,45,-2,1.832031,-0.917969,Standing,other,Standing,other,StandingStanding,otherother
16:12:46,16,12,46,-0.375,0.53125,-0.300781,Standing,other,Standing,other,StandingStanding,otherother
16:12:47,16,12,47,0.019531,1.203125,0.386719,Standing,other,Standing,other,StandingStanding,otherother
16:12:48,16,12,48,0.382813,0.773438,0.558594,Standing,other,Standing,other,StandingStanding,otherother
16:12:49,16,12,49,0.449219,0.542969,0.433594,Standing,other,Standing,other,StandingStanding,otherother
16:12:50,16,12,50,0.433594,0.59375,0.484375,Standing,other,Standing,other,StandingStanding,otherother
16:12:51,16,12,51,0.351563,0.339844,-0.15625,Standing,other,Standing,other,StandingStanding,otherother
16:12:52,16,12,52,-0.632813,0.148438,0.453125,Standing,other,Standing,other,StandingStanding,otherother
16:12:53,16,12,53,0.378906,1.015625,0.464844,Standing,other,Standing,other,StandingStanding,otherother
16:12:54,16,12,54,0.632813,0.65625,0.253906,Standing,other,Standing,other,StandingStanding,otherother
16:12:55,16,12,55,0.589844,0.554688,0.207031,Standing,other,Standing,other,StandingStanding,otherother
16:12:56,16,12,56,0.59375,0.53125,0.121094,Standing,other,Standing,other,StandingStanding,otherother
16:12:57,16,12,57,0.457031,0.519531,0.183594,Standing,other,Standing,other,StandingStanding,otherother
16:12:58,16,12,58,-0.464844,1.34375,-0.710938,Standing,other,Standing,other,StandingStanding,otherother
16:12:59,16,12,59,0.351563,1.328125,0.222656,Standing,other,Standing,other,StandingStanding,otherother
16:13:00,16,13,0,-0.121094,0.894531,-0.375,Standing,other,Standing,other,StandingStanding,otherother
16:13:01,16,13,1,0.039063,0.875,-0.382813,Standing,other,Standing,other,StandingStanding,otherother
16:13:02,16,13,2,-0.046875,0.855469,-0.359375,Standing,other,Standing,other,StandingStanding,otherother
16:13:03,16,13,3,-0.949219,1.308594,-0.140625,Standing,other,Standing,other,StandingStanding,otherother
16:13:04,16,13,4,0.050781,0.925781,-0.34375,Standing,other,Standing,other,StandingStanding,otherother
16:13:05,16,13,5,-0.417969,0.8125,0.0625,Standing,other,Standing,other,StandingStanding,otherother
16:13:06,16,13,6,0.457031,0.671875,0.210938,Standing,other,Standing,other,StandingStanding,otherother
16:13:07,16,13,7,-0.238281,0.773438,-0.007813,Standing,other,Standing,other,StandingStanding,otherother
16:13:08,16,13,8,0.066406,1.039063,0.214844,Standing,other,Standing,other,StandingStanding,otherother
16:13:09,16,13,9,-0.203125,0.628906,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
16:13:10,16,13,10,0.183594,0.777344,-0.511719,Standing,other,Standing,other,StandingStanding,otherother
16:13:11,16,13,11,0.113281,0.777344,-0.507813,Standing,other,Standing,other,StandingStanding,otherother
16:13:12,16,13,12,0.167969,0.820313,-0.492188,Standing,other,Standing,other,StandingStanding,otherother
16:13:13,16,13,13,0.148438,0.75,-0.480469,Standing,other,Standing,other,StandingStanding,otherother
16:13:14,16,13,14,0.144531,0.777344,-0.496094,Standing,other,Standing,other,StandingStanding,otherother
16:13:15,16,13,15,0.011719,0.933594,0.347656,Standing,other,Standing,other,StandingStanding,otherother
16:13:16,16,13,16,0.039063,0.886719,0.058594,Standing,other,Standing,other,StandingStanding,otherother
16:13:17,16,13,17,0.609375,0.675781,-1.492188,Standing,other,Standing,other,StandingStanding,otherother
16:13:18,16,13,18,0.148438,0.871094,-0.417969,Standing,other,Standing,other,StandingStanding,otherother
16:13:19,16,13,19,0.054688,1.019531,-0.140625,Standing,other,Standing,other,StandingStanding,otherother
16:13:20,16,13,20,-0.023438,0.804688,-0.230469,Standing,other,Standing,other,StandingStanding,otherother
16:13:21,16,13,21,-0.054688,0.851563,-0.3125,Standing,other,Standing,other,StandingStanding,otherother
16:13:22,16,13,22,0.398438,0.804688,-0.007813,Standing,other,Standing,other,StandingStanding,otherother
16:13:23,16,13,23,-0.511719,0.6875,0.054688,Standing,other,Standing,other,StandingStanding,otherother
